Format Version,1.22,Take Name,Take 2020-06-18 diabolo_red_random_felix_3,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,21 Dec 1969 04:27:00 +0900,Total Frames in Take,281546,Total Exported Frames,143,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker
4108,34.233333,0.256208,-0.082496,-0.822040,-0.501799,0.202129,0.018364,0.906942,0.216862,0.017327,0.894087,0.243736,0.034343,0.908311,0.183660,0.028438,0.942415,0.164257,-0.006652,0.882956,,,,,,,,,,,,,,,,,0.507252,0.694732,0.447301,0.244877,-0.468613,-0.083419,1.091509,-0.478042,-0.082106,1.131637,-0.515444,-0.095579,1.062885,-0.460842,-0.083626,1.071802,-0.420125,-0.072367,1.099714
4109,34.241667,0.257018,-0.082563,-0.824633,-0.497097,0.205574,0.017574,0.907884,0.220307,0.016654,0.895019,0.247013,0.033990,0.909171,0.187030,0.027558,0.943343,0.167946,-0.007906,0.884002,-0.609297,-0.741220,0.220170,0.175713,-0.042871,0.150022,0.309906,-0.003160,0.157934,0.292081,-0.049242,0.148475,0.277324,-0.076211,0.143656,0.360314,0.512689,0.693888,0.441894,0.245762,-0.464466,-0.080314,1.090197,-0.473528,-0.078690,1.130398,-0.511686,-0.092059,1.062042,-0.456871,-0.080710,1.070425,-0.415780,-0.069798,1.097925
4110,34.250000,0.256928,-0.083916,-0.826310,-0.494124,0.209618,0.016767,0.908816,0.224320,0.015890,0.895912,0.250964,0.033430,0.909929,0.191117,0.026763,0.944294,0.172073,-0.009013,0.885128,-0.637425,-0.766433,-0.055171,-0.056800,-0.049221,0.154296,0.308554,-0.007902,0.162257,0.322216,-0.032598,0.156851,0.279888,-0.107163,0.143779,0.323558,0.517401,0.692999,0.437174,0.246833,-0.460228,-0.077111,1.088770,-0.468986,-0.075208,1.129026,-0.507769,-0.088474,1.061003,-0.452778,-0.077677,1.068947,-0.411379,-0.067083,1.096106
4111,34.258333,0.256835,-0.085476,-0.827534,-0.491850,0.214126,0.015952,0.909818,0.228796,0.015090,0.896878,0.255405,0.032789,0.910762,0.195679,0.025993,0.945312,0.176624,-0.010066,0.886322,-0.577054,-0.694456,-0.322940,-0.283637,-0.059536,0.158179,0.315237,-0.037820,0.162948,0.353486,-0.028320,0.163433,0.305109,-0.112467,0.148155,0.287116,0.522114,0.691395,0.432660,0.249351,-0.455891,-0.073909,1.087249,-0.464442,-0.071691,1.127533,-0.503697,-0.084813,1.059754,-0.448539,-0.074671,1.067395,-0.406887,-0.064462,1.094314
4112,34.266667,0.257394,-0.085736,-0.828779,-0.489410,0.218993,0.015126,0.910935,0.233662,0.014315,0.897991,0.260184,0.032181,0.911828,0.200507,0.025143,0.946415,0.181618,-0.011135,0.887505,-0.441548,-0.529422,-0.549447,-0.472076,-0.077409,0.160419,0.325288,-0.086456,0.159680,0.368588,-0.047534,0.165584,0.338905,-0.098237,0.155992,0.268370,0.526251,0.689695,0.429102,0.251498,-0.451428,-0.070699,1.085633,-0.459812,-0.068241,1.125938,-0.499448,-0.081169,1.058343,-0.444154,-0.071615,1.065757,-0.402297,-0.061773,1.092494
4113,34.275000,0.258466,-0.084348,-0.830470,-0.486210,0.224170,0.014198,0.912233,0.238867,0.013501,0.899314,0.265224,0.031576,0.913196,0.205546,0.024072,0.947681,0.187043,-0.012359,0.888743,-0.250945,-0.290826,-0.698669,-0.603579,-0.102708,0.161344,0.332744,-0.138040,0.156287,0.358885,-0.089424,0.163294,0.363147,-0.080659,0.164450,0.276200,0.530279,0.688234,0.424585,0.254688,-0.446875,-0.067540,1.083947,-0.455104,-0.064726,1.124261,-0.495104,-0.077599,1.056870,-0.439675,-0.068668,1.064055,-0.397619,-0.059167,1.090602
4114,34.283333,0.260082,-0.081637,-0.832536,-0.482261,0.229594,0.013247,0.913770,0.244344,0.012717,0.900903,0.270464,0.031043,0.914901,0.210743,0.022886,0.949163,0.192826,-0.013659,0.890114,-0.022914,-0.015801,-0.758113,-0.651529,-0.131297,0.161704,0.333236,-0.174836,0.155290,0.328710,-0.141527,0.159685,0.364793,-0.077527,0.170136,0.306204,0.534785,0.685873,0.420641,0.258156,-0.442205,-0.064330,1.082080,-0.450311,-0.061211,1.122396,-0.490622,-0.073858,1.055149,-0.435062,-0.065651,1.062180,-0.392826,-0.056598,1.088596
4115,34.291667,0.261537,-0.077342,-0.834845,-0.478174,0.235411,0.012351,0.915591,0.250226,0.012042,0.902792,0.276068,0.030611,0.916986,0.216285,0.021630,0.950932,0.199066,-0.014880,0.891655,0.207483,0.261500,-0.718643,-0.610017,-0.157232,0.162761,0.326286,-0.186574,0.158529,0.293446,-0.185632,0.157508,0.342730,-0.099489,0.172246,0.342682,0.539772,0.683645,0.415539,0.261922,-0.437482,-0.061168,1.080109,-0.445403,-0.057664,1.120430,-0.486127,-0.070144,1.053400,-0.430427,-0.062728,1.060194,-0.387970,-0.054138,1.086411
4116,34.300000,0.263249,-0.072809,-0.836854,-0.474420,0.241749,0.011498,0.917687,0.256637,0.011405,0.904969,0.282198,0.030191,0.919386,0.222328,0.020417,0.952959,0.205834,-0.016021,0.893433,0.411541,0.504129,-0.578857,-0.491338,-0.175553,0.164594,0.315782,-0.175604,0.165563,0.271551,-0.207495,0.158924,0.308560,-0.143560,0.169294,0.367234,0.545637,0.681803,0.409186,0.264560,-0.432699,-0.058093,1.078047,-0.440274,-0.054188,1.118398,-0.481669,-0.066494,1.051748,-0.425813,-0.059899,1.058095,-0.383039,-0.051790,1.083949
4117,34.308333,0.264877,-0.068682,-0.838262,-0.471636,0.248637,0.010655,0.919898,0.263595,0.010739,0.907262,0.288916,0.029679,0.921896,0.228949,0.019265,0.955099,0.213088,-0.017064,0.895334,0.559775,0.680067,-0.363600,-0.303242,-0.185339,0.167960,0.307756,-0.156080,0.173910,0.275109,-0.204159,0.164464,0.280586,-0.195778,0.165507,0.367572,0.552335,0.680096,0.402018,0.266041,-0.427915,-0.055046,1.075987,-0.435005,-0.050764,1.116388,-0.477285,-0.062829,1.050251,-0.421267,-0.057089,1.055977,-0.378102,-0.049503,1.081334
4118,34.316667,0.267324,-0.064954,-0.839167,-0.469168,0.256134,0.009730,0.922216,0.271176,0.009958,0.909683,0.296259,0.029042,0.924540,0.236145,0.018099,0.957305,0.220957,-0.018179,0.897335,0.632019,0.765064,-0.099964,-0.072358,-0.189759,0.172278,0.307450,-0.146519,0.180739,0.303447,-0.185567,0.172552,0.274481,-0.237191,0.163543,0.344422,0.559649,0.678351,0.394413,0.266591,-0.423175,-0.052039,1.073893,-0.429683,-0.047417,1.114354,-0.472987,-0.059154,1.048824,-0.416815,-0.054302,1.053813,-0.373215,-0.047284,1.078582
4119,34.325000,0.269327,-0.061821,-0.839540,-0.467776,0.264224,0.008743,0.924694,0.279339,0.009075,0.912251,0.304244,0.028234,0.927308,0.243989,0.016925,0.959687,0.229324,-0.019261,0.899530,0.622347,0.743668,0.183413,0.161249,-0.194567,0.176119,0.316486,-0.159947,0.182654,0.343246,-0.169589,0.180249,0.294954,-0.254165,0.165455,0.311258,0.566864,0.677045,0.386104,0.266832,-0.418504,-0.049096,1.071692,-0.424370,-0.044106,1.112208,-0.468769,-0.055581,1.047367,-0.412463,-0.051592,1.051541,-0.368414,-0.045106,1.075653
4120,34.333333,0.270932,-0.059282,-0.839606,-0.467058,0.272817,0.007763,0.927433,0.287993,0.008167,0.915066,0.312769,0.027361,0.930292,0.252386,0.015804,0.962345,0.238122,-0.020279,0.902031,0.526134,0.622672,0.436217,0.381022,-0.205290,0.178840,0.331929,-0.197635,0.180858,0.375456,-0.172485,0.184026,0.333168,-0.245750,0.171635,0.287162,0.573471,0.675957,0.378054,0.266998,-0.413886,-0.046256,1.069406,-0.419133,-0.040912,1.109961,-0.464563,-0.052165,1.045800,-0.408154,-0.048973,1.049193,-0.363695,-0.042974,1.072669
4121,34.341667,0.272075,-0.057680,-0.839691,-0.466441,0.281790,0.006664,0.930466,0.297005,0.007116,0.918150,0.321690,0.026342,0.933482,0.261227,0.014616,0.965321,0.247238,-0.021418,0.904913,0.354409,0.419418,0.634721,0.543703,-0.224034,0.180270,0.347957,-0.247466,0.176891,0.385331,-0.200742,0.184117,0.371352,-0.223893,0.179801,0.287189,0.579697,0.674709,0.370108,0.267841,-0.409379,-0.043507,1.067062,-0.414057,-0.037788,1.107636,-0.460419,-0.048840,1.044110,-0.403932,-0.046457,1.046804,-0.359109,-0.040943,1.069700
4122,34.350000,0.272109,-0.055499,-0.839577,-0.466891,0.291191,0.005590,0.933873,0.306433,0.006095,0.921592,0.331078,0.025269,0.937052,0.270549,0.013401,0.968712,0.256705,-0.022405,0.908135,0.140646,0.151625,0.742293,0.637361,-0.248287,0.180455,0.358778,-0.290563,0.174076,0.370152,-0.246773,0.180146,0.391978,-0.207525,0.187144,0.314206,0.584476,0.673741,0.363789,0.268549,-0.404906,-0.040823,1.064645,-0.409136,-0.034807,1.105225,-0.456218,-0.045707,1.042204,-0.399684,-0.043957,1.044355,-0.354588,-0.038822,1.066797
4123,34.358333,0.272130,-0.053973,-0.839439,-0.467305,0.301015,0.004458,0.937577,0.316277,0.004997,0.925321,0.340897,0.024129,0.940873,0.280318,0.012173,0.972405,0.266570,-0.023466,0.911708,-0.097304,-0.132132,0.752246,0.638121,-0.272465,0.180790,0.361503,-0.311147,0.174842,0.340872,-0.293520,0.176643,0.386882,-0.212728,0.190886,0.356756,0.588614,0.672457,0.358709,0.269562,-0.400500,-0.038166,1.062271,-0.404385,-0.031909,1.102849,-0.452014,-0.042616,1.040207,-0.395452,-0.041454,1.041961,-0.350150,-0.036686,1.064067
4124,34.366667,0.272721,-0.052792,-0.839019,-0.467849,0.311257,0.003232,0.941555,0.326548,0.003782,0.929336,0.351142,0.022873,0.944979,0.290481,0.010901,0.976346,0.276857,-0.024628,0.915557,-0.323264,-0.398022,0.654314,0.555835,-0.290316,0.181603,0.358209,-0.304915,0.179987,0.316478,-0.322792,0.175800,0.362235,-0.243239,0.189023,0.395916,0.591965,0.670694,0.355257,0.271183,-0.396136,-0.035559,1.059937,-0.399825,-0.029124,1.100506,-0.447764,-0.039590,1.038060,-0.391188,-0.038965,1.039622,-0.345768,-0.034557,1.061561
4125,34.375000,0.273291,-0.051453,-0.838471,-0.468647,0.321892,0.001926,0.945890,0.337215,0.002485,0.933713,0.361789,0.021518,0.949459,0.301034,0.009544,0.980644,0.287530,-0.025843,0.919745,-0.504283,-0.610320,0.466870,0.394005,-0.298880,0.183877,0.354523,-0.281522,0.187612,0.314001,-0.325343,0.179194,0.334969,-0.289776,0.184826,0.414600,0.594012,0.669073,0.353354,0.273189,-0.391835,-0.032988,1.057659,-0.395471,-0.026419,1.098211,-0.443493,-0.036709,1.035799,-0.386914,-0.036483,1.037352,-0.341460,-0.032340,1.059273
